model,layer,k,seed,clusterer,transform,n_features,transform_time_s,silhouette,davies_bouldin,calinski_harabasz,nmi,purity,anisotropy,participation_ratio
pretrained,10,20,1,spherical,whiten100_l2,100,2.2272350788116455,0.033015236258506775,4.283718016668121,13.851436548054496,0.39553399760019586,0.3905,7.694779196754098e-05,95.57465362548828
pretrained,10,20,2,spherical,whiten100_l2,100,2.2272350788116455,0.0330309122800827,4.377011355216975,13.773428138936099,0.4106094751367629,0.426,7.694779196754098e-05,95.57465362548828
pretrained,10,20,3,spherical,whiten100_l2,100,2.2272350788116455,0.03346770629286766,4.250889709058078,13.958720982458827,0.4044190256703596,0.4,7.694779196754098e-05,95.57465362548828
pretrained,10,20,4,spherical,whiten100_l2,100,2.2272350788116455,0.03402341529726982,4.377905098665598,13.83993230922543,0.4092676750721007,0.4,7.694779196754098e-05,95.57465362548828
pretrained,11,20,0,spherical,whiten100_l2,100,3.312598943710327,0.03624356538057327,4.194060026556548,14.33090598076329,0.42569271049767454,0.441,-1.4909807759977411e-05,95.98660278320312
pretrained,11,20,1,spherical,whiten100_l2,100,3.312598943710327,0.03710680454969406,4.155657868216424,14.515102017409772,0.4418251248566125,0.4575,-1.4909807759977411e-05,95.98660278320312
pretrained,11,20,2,spherical,whiten100_l2,100,3.312598943710327,0.037976715713739395,4.246054165654322,14.510360078123211,0.42488149747204484,0.4215,-1.4909807759977411e-05,95.98660278320312
pretrained,11,20,3,spherical,whiten100_l2,100,3.312598943710327,0.03612213209271431,4.228109626994259,14.358019479424266,0.43468899258849497,0.4445,-1.4909807759977411e-05,95.98660278320312
pretrained,11,20,4,spherical,whiten100_l2,100,3.312598943710327,0.036082521080970764,4.199358573646434,14.287855349150739,0.43321307661169917,0.4385,-1.4909807759977411e-05,95.98660278320312
pretrained,12,20,0,spherical,whiten100_l2,100,2.6929330825805664,0.038749709725379944,4.208210191931887,14.923193343129896,0.4549107631878221,0.478,9.214430610882118e-05,95.43193817138672
pretrained,12,20,1,spherical,whiten100_l2,100,2.6929330825805664,0.040008533746004105,4.230745257991832,15.100415444415813,0.4512389785201165,0.4625,9.214430610882118e-05,95.43193817138672
pretrained,12,20,2,spherical,whiten100_l2,100,2.6929330825805664,0.03856642544269562,4.1595375761878115,15.11277350091515,0.4521630090598552,0.4525,9.214430610882118e-05,95.43193817138672
pretrained,12,20,3,spherical,whiten100_l2,100,2.6929330825805664,0.03836153447628021,4.259712964876703,14.85503100925629,0.43874059326553083,0.4505,9.214430610882118e-05,95.43193817138672
pretrained,12,20,4,spherical,whiten100_l2,100,2.6929330825805664,0.0377441942691803,4.319109800500669,14.784862052841452,0.4330086390137266,0.44,9.214430610882118e-05,95.43193817138672
random_seed1,0,20,0,spherical,whiten100_l2,100,3.203173875808716,0.0419527143239975,4.108646414524528,17.858175671851924,0.06774787278252044,0.1305,0.0011952889617532492,84.00396728515625
random_seed1,0,20,1,spherical,whiten100_l2,100,3.203173875808716,0.0385635681450367,4.185458449381994,17.5699223181576,0.05325445492756145,0.114,0.0011952889617532492,84.00396728515625
random_seed1,0,20,2,spherical,whiten100_l2,100,3.203173875808716,0.03840202838182449,4.454653306621035,17.584867275943335,0.0699986158942672,0.1315,0.0011952889617532492,84.00396728515625
random_seed1,0,20,3,spherical,whiten100_l2,100,3.203173875808716,0.03700162470340729,4.269298577327484,18.216190247899245,0.05512880006401337,0.1235,0.0011952889617532492,84.00396728515625
random_seed1,0,20,4,spherical,whiten100_l2,100,3.203173875808716,0.042160965502262115,4.23110792833798,17.678539268338138,0.06883202384322883,0.133,0.0011952889617532492,84.00396728515625
random_seed1,1,20,0,spherical,whiten100_l2,100,2.878037929534912,0.03827919811010361,4.264118483464594,16.547721400223494,0.061022444433189105,0.117,0.0011226182105019689,85.37187194824219
